Id,SO2,NOx,CO,NMVOC,NH3,PM10,PM2.5,CH4,CO2,N2O,BC,OC
112,,,,0.03873479755440392,,,,,,,,
113,,,,0.03873479755440392,,,,,,,,
114,,,,0.03873479755440392,,,,,,,,
115,,,,0.03873479755440392,,,,,,,,
117,,,,0.03873479755440392,,,,,,,,
118,,,,0.03873479755440392,,,,,,,,
119,,,,0.03873479755440392,,,,,,,,
120,,,,0.03873479755440392,,,,,,,,
266,,,,0.03873479755440392,,,,,,,,
267,,,,0.03873479755440392,,,,,,,,
268,,,,0.03873479755440392,,,,,,,,
269,,,,0.03873479755440392,,,,,,,,
270,,,,0.03873479755440392,,,,,,,,
271,,,,0.03873479755440392,,,,,,,,
273,,,,0.03873479755440392,,,,,,,,
415,,,,0.03873479755440392,,,,,,,,
416,,,,0.03873479755440392,,,,,,,,
418,,,,0.03873479755440392,,,,,,,,
421,,,,0.03873479755440392,,,,,,,,
422,,,,0.03873479755440392,,,,,,,,
423,,,,0.03873479755440392,,,,,,,,
424,,,,0.03873479755440392,,,,,,,,
425,,,,0.03873479755440392,,,,,,,,
426,,,,0.03873479755440392,,,,,,,,
427,,,,0.03873479755440392,,,,,,,,
568,,,,0.03873479755440392,,,,,,,,
570,,,,0.03873479755440392,,,,,,,,
571,,,,0.03873479755440392,,,,,,,,
572,,,,0.03873479755440392,,,,,,,,
576,,,,0.03873479755440392,,,,,,,,
577,,,,0.03873479755440392,,,,,,,,
718,,,,0.03873479755440392,,,,,,,,
721,,,,0.03873479755440392,,,,,,,,
722,,,,0.03873479755440392,,,,,,,,
724,,,,0.03873479755440392,,,,,,,,
725,,,,0.03873479755440392,,,,,,,,
729,,,,0.03873479755440392,,,,,,,,
730,,,,0.03873479755440392,,,,,,,,
733,,,,0.03873479755440392,,,,,,,,
870,,,,0.03873479755440392,,,,,,,,
871,,,,0.03873479755440392,,,,,,,,
874,,,,0.03873479755440392,,,,,,,,
875,,,,0.03873479755440392,,,,,,,,
876,,,,0.03873479755440392,,,,,,,,
