Id,BC,CH4,CO,CO2,Latitude,Longitude,N2O,NH3,NMVOC,NOx,OC,PM10,PM2.5,SO2,SPF
11090,0.0199711912235496,0.1563310212089096,2.6138913570232662,116.29354068340162,,,0.0042786255521778,0.0222596819619648,0.1541837511806878,0.0570642414219054,0.0756513677969636,0.1709069247876338,0.0816438118646118,0.010441622015343,
11091,0.0199711879158296,0.15633099482184723,3.166024224037548,116.29352105425268,,,0.00427862482999,0.022259685291171467,0.2948616213607228,2.432086963606065,0.07565135502835763,2.3301819255375604,1.4882920245517626,5.656116232921687,
11092,0.0199711879158296,0.15633099482184723,3.166024224037548,116.29352105425268,,,0.00427862482999,0.022259685291171467,0.2948616213607228,2.432086963606065,0.07565135502835763,2.3301819255375604,1.4882920245517626,5.656116232921687,
11093,0.019971192972226003,0.15633103440244062,2.6418482395157423,116.2935504979761,,,0.0042786259132718,0.022259690926978267,0.24163788140664377,0.0590611506587998,0.07565137418211243,0.20393051912574486,0.09152496849380662,0.0107744403000564,
11094,0.0199711879158296,0.15633099482184723,2.641847577718934,116.29352105425268,,,0.00427862482999,0.022259685291171467,0.24163784236970598,0.059061136211017606,0.07565135502835763,0.20393047585475846,0.09152494782285782,0.0107744376563994,
11095,0.0199711912235496,0.1563310212089096,3.1380680033418806,116.29354068340162,,,0.0042786255521778,0.0222596819619648,0.2848771252805124,2.430090068816953,0.0756513677969636,2.330092892140142,1.4882912438944285,5.655783417280631,
11096,0.0199720339562688,0.1563376179744778,2.61400165649147,116.29844797063774,,,0.004278806099132,0.0222606212630862,0.1541902573370034,0.0570666493855972,0.0756545600894108,0.1709141366187092,0.0816472570227308,0.0104420626248398,
11097,0.019972035704945202,0.15633763116800903,2.6419585389839466,116.29845778521222,,,0.004278806460226,0.022260630228099466,0.24164438756295958,0.059063558622491505,0.07565456647455963,0.20393773095682047,0.09152841365192563,0.0107748809095532,
11098,0.0199720339562688,0.1563376179744778,2.61400165649147,116.29844797063774,,,0.004278806099132,0.0222606212630862,0.1541902573370034,0.0570666493855972,0.0756545600894108,0.1709141366187092,0.0816472570227308,0.0104420626248398,
11099,0.0199720339562688,0.1563376179744778,2.61400165649147,116.29844797063774,,,0.004278806099132,0.0222606212630862,0.1541902573370034,0.0570666493855972,0.0756545600894108,0.1709141366187092,0.0816472570227308,0.0104420626248398,
11100,0.0199720373271998,0.15633764436154,2.614002097689343,116.2984675997867,,,0.0042788068213198,0.0222606250202908,0.1541902833616288,0.057066659017452,0.0756545728585806,0.1709141654660334,0.0816472708033634,0.0104420643872778,
11101,0.0199720356417342,0.156337631168009,2.614001877090407,116.29845778521222,,,0.004278806460226,0.0222606231416884,0.1541902703493162,0.0570666542015246,0.0756545664739958,0.1709141510423714,0.0816472639130472,0.0104420635060588,
11102,0.0199720339562688,0.1563376179744778,2.61400165649147,116.29844797063774,,,0.004278806099132,0.0222606212630862,0.1541902573370034,0.0570666493855972,0.0756545600894108,0.1709141366187092,0.0816472570227308,0.0104420626248398,
11103,0.0199720356417342,0.156337631168009,2.614001877090407,116.29845778521222,,,0.004278806460226,0.0222606231416884,0.1541902703493162,0.0570666542015246,0.0756545664739958,0.1709141510423714,0.0816472639130472,0.0104420635060588,
11104,0.0199720373271998,0.15633764436154,2.614002097689343,116.2984675997867,,,0.0042788068213198,0.0222606250202908,0.1541902833616288,0.057066659017452,0.0756545728585806,0.1709141654660334,0.0816472708033634,0.0104420643872778,
11105,0.0199720339562688,0.1563376179744778,2.61400165649147,116.29844797063774,,,0.004278806099132,0.0222606212630862,0.1541902573370034,0.0570666493855972,0.0756545600894108,0.1709141366187092,0.0816472570227308,0.0104420626248398,
11106,0.0199720373271998,0.15633764436154,2.614002097689343,116.2984675997867,,,0.0042788068213198,0.0222606250202908,0.1541902833616288,0.057066659017452,0.0756545728585806,0.1709141654660334,0.0816472708033634,0.0104420643872778,
11107,0.022693120213221202,0.17763780876947843,2.998102506476743,132.14350921073822,,,0.0048617712707084,0.025293522711469667,0.2626519985797182,0.0668385892439282,0.08596210209614343,0.22722388250337025,0.10265242268947461,0.0121975569827622,
11108,0.027846041449446003,0.21797398251349684,3.6725327961886207,162.1493034928869,,,0.0059657324827804,0.031036915111526665,0.3024341386056436,0.0815621747406844,0.10548149557181963,0.2713208976637691,0.12371797292402562,0.0148916804940352,
