Id,SO2,NOx,CO,NMVOC,NH3,PM10,PM2.5,CH4,CO2,N2O,BC,OC
13879,0.24804843750000002,6.91335,11.266200000000001,1.0882125,,0.128025,0.128025,0.0640125,1664.325,0.03760734375,,
13880,0.24804843750000002,6.91335,11.266200000000001,1.0882125,,0.128025,0.128025,0.0640125,1664.325,0.03760734375,,
14032,0.24804843750000002,6.91335,11.266200000000001,1.0882125,,0.128025,0.128025,0.0640125,1664.325,0.03760734375,,
14033,0.24804843750000002,6.91335,11.266200000000001,1.0882125,,0.128025,0.128025,0.0640125,1664.325,0.03760734375,,
14034,0.24804843750000002,6.91335,11.266200000000001,1.0882125,,0.128025,0.128025,0.0640125,1664.325,0.03760734375,,
14186,0.24804843750000002,6.91335,11.266200000000001,1.0882125,,0.128025,0.128025,0.0640125,1664.325,0.03760734375,,
14187,0.24804843750000002,6.91335,11.266200000000001,1.0882125,,0.128025,0.128025,0.0640125,1664.325,0.03760734375,,
14340,0.24804843750000002,6.91335,11.266200000000001,1.0882125,,0.128025,0.128025,0.0640125,1664.325,0.03760734375,,
