Id,SO2,NOx,CO,NMVOC,NH3,PM10,PM2.5,CH4,CO2,N2O,BC,OC
112,,,,,,0.016467258834853078,0.004940177650455923,,,,,
113,,,,,,0.016467258834853078,0.004940177650455923,,,,,
114,,,,,,0.016467258834853078,0.004940177650455923,,,,,
115,,,,,,0.016467258834853078,0.004940177650455923,,,,,
117,,,,,,0.016467258834853078,0.004940177650455923,,,,,
118,,,,,,0.016467258834853078,0.004940177650455923,,,,,
119,,,,,,0.016467258834853078,0.004940177650455923,,,,,
120,,,,,,0.016467258834853078,0.004940177650455923,,,,,
266,,,,,,0.016467258834853078,0.004940177650455923,,,,,
267,,,,,,0.016467258834853078,0.004940177650455923,,,,,
268,,,,,,0.016467258834853078,0.004940177650455923,,,,,
269,,,,,,0.016467258834853078,0.004940177650455923,,,,,
270,,,,,,0.016467258834853078,0.004940177650455923,,,,,
271,,,,,,0.016467258834853078,0.004940177650455923,,,,,
273,,,,,,0.016467258834853078,0.004940177650455923,,,,,
415,,,,,,0.016467258834853078,0.004940177650455923,,,,,
416,,,,,,0.016467258834853078,0.004940177650455923,,,,,
418,,,,,,0.016467258834853078,0.004940177650455923,,,,,
421,,,,,,0.016467258834853078,0.004940177650455923,,,,,
422,,,,,,0.016467258834853078,0.004940177650455923,,,,,
423,,,,,,0.016467258834853078,0.004940177650455923,,,,,
424,,,,,,0.016467258834853078,0.004940177650455923,,,,,
425,,,,,,0.016467258834853078,0.004940177650455923,,,,,
426,,,,,,0.016467258834853078,0.004940177650455923,,,,,
427,,,,,,0.016467258834853078,0.004940177650455923,,,,,
568,,,,,,0.016467258834853078,0.004940177650455923,,,,,
570,,,,,,0.016467258834853078,0.004940177650455923,,,,,
571,,,,,,0.016467258834853078,0.004940177650455923,,,,,
572,,,,,,0.016467258834853078,0.004940177650455923,,,,,
576,,,,,,0.016467258834853078,0.004940177650455923,,,,,
577,,,,,,0.016467258834853078,0.004940177650455923,,,,,
718,,,,,,0.016467258834853078,0.004940177650455923,,,,,
721,,,,,,0.016467258834853078,0.004940177650455923,,,,,
722,,,,,,0.016467258834853078,0.004940177650455923,,,,,
724,,,,,,0.016467258834853078,0.004940177650455923,,,,,
725,,,,,,0.016467258834853078,0.004940177650455923,,,,,
729,,,,,,0.016467258834853078,0.004940177650455923,,,,,
730,,,,,,0.016467258834853078,0.004940177650455923,,,,,
733,,,,,,0.016467258834853078,0.004940177650455923,,,,,
870,,,,,,0.016467258834853078,0.004940177650455923,,,,,
871,,,,,,0.016467258834853078,0.004940177650455923,,,,,
874,,,,,,0.016467258834853078,0.004940177650455923,,,,,
875,,,,,,0.016467258834853078,0.004940177650455923,,,,,
876,,,,,,0.016467258834853078,0.004940177650455923,,,,,
877,,,,,,0.016467258834853078,0.004940177650455923,,,,,
881,,,,,,0.016467258834853078,0.004940177650455923,,,,,
882,,,,,,0.016467258834853078,0.004940177650455923,,,,,
883,,,,,,0.016467258834853078,0.004940177650455923,,,,,
